Severity,Safety_Score,Days_Since_Inspection,Control_Metric,Turbulence_In_gforces,Cabin_Temperature,Accident_Type_Code,Max_Elevation,addition
Significant_Damage_And_Fatalities,29.8630137,12,50.68368277,0.55340137,77.19,3,37438.2062,7
Significant_Damage_And_Fatalities,13.37899543,17,52.82588879,0.33630797,77.53,4,25229.782,1
Significant_Damage_And_Fatalities,58.85844749,14,64.40291705,0.40374396,77.78,7,25253.74508,10
Significant_Damage_And_Fatalities,80.456621,8,68.64175023,0.192059863,81.88,6,33079.16863,21
Highly_Fatal_And_Damaging,33.19634703,11,65.13217867,0.5130119,79.73,4,14367.96572,4
Minor_Damage_And_Injuries,37.30593607,14,51.36736554,0.55340137,76.27,4,33315.56836,3
Significant_Damage_And_Serious_Injuries,48.40182648,11,84.54876937,0.326210602,81.75,7,49602.28421,6
Significant_Damage_And_Serious_Injuries,33.47031963,15,66.0437557,0.426102416,78.75,1,32337.3177,22
Minor_Damage_And_Injuries,58.67579909,7,53.64630811,0.30998269,82.08,5,37800.79701,2
Significant_Damage_And_Serious_Injuries,56.75799087,8,74.70373747,0.274641904,80.76,3,18687.87523,5
Significant_Damage_And_Fatalities,63.88127854,13,89.97265269,0.185208078,80.58,4,40930.42975,13
Highly_Fatal_And_Damaging,24.33789954,14,41.06654512,0.687191489,78.88,3,44977.61376,15
Highly_Fatal_And_Damaging,19.04109589,16,61.4402917,0.432954201,78.16,4,34315.19241,6
Significant_Damage_And_Fatalities,78.67579909,9,63.53691887,0.321883159,77.36,3,18924.37977,9
Significant_Damage_And_Serious_Injuries,48.63013699,10,71.0118505,0.279329968,78.14,6,26800.13958,9
Significant_Damage_And_Serious_Injuries,22.83105023,18,66.27164995,0.366239452,79.53,3,19201.50213,8
Highly_Fatal_And_Damaging,15.89041096,17,59.98176846,0.242907321,79.17,3,20584.32399,12
Minor_Damage_And_Injuries,41.32420091,16,66.90975387,0.324768121,80.7,2,38934.89592,19
Significant_Damage_And_Serious_Injuries,43.28767123,12,77.80309936,0.327653083,79.02,3,37986.34565,12
Significant_Damage_And_Serious_Injuries,19.45205479,19,59.98176846,0.518421204,80.19,4,31168.93238,2
Significant_Damage_And_Fatalities,44.52054795,8,53.91978122,0.572153624,79.72,1,38365.13105,4
Highly_Fatal_And_Damaging,33.56164384,18,47.21969006,0.400858997,81.8,2,27933.34536,7
Highly_Fatal_And_Damaging,52.37442922,6,80.08204193,0.292672917,77.63,4,9125.609626,6
Minor_Damage_And_Injuries,50.59360731,13,69.59890611,0.43079048,81.06,2,47115.29983,8
Minor_Damage_And_Injuries,45.02283105,15,93.80127621,0.176553191,79.98,4,33941.90305,2
Significant_Damage_And_Fatalities,32.55707763,12,41.52233364,0.634901551,80.6,3,29017.26987,1
Significant_Damage_And_Serious_Injuries,49.36073059,10,70.19143118,0.394007212,76.2,2,25019.92995,12
Highly_Fatal_And_Damaging,32.73972603,19,56.74567001,0.378139921,76.26,6,24442.033,9
Highly_Fatal_And_Damaging,40.2739726,9,80.99361896,0.362633249,78.7,4,41401.72298,0
Significant_Damage_And_Serious_Injuries,41.78082192,12,84.86782133,0.263823296,79.64,6,24101.14266,17
Significant_Damage_And_Fatalities,62.96803653,13,66.31722881,0.261659574,84.8,7,23291.3274,7
Significant_Damage_And_Serious_Injuries,47.53424658,11,93.48222425,0.180159394,83.55,5,26029.16326,12
Minor_Damage_And_Injuries,57.44292237,11,70.41932543,0.334144248,79.75,5,29267.95993,7
Significant_Damage_And_Serious_Injuries,51.05022831,10,69.82680036,0.280051208,81.09,6,38924.62144,3
Significant_Damage_And_Fatalities,9.315068493,19,54.01093892,0.551598269,78.9,1,14007.55742,10
Significant_Damage_And_Serious_Injuries,32.87671233,15,57.74840474,0.478392355,78.85,5,33635.23464,9
Highly_Fatal_And_Damaging,44.88584475,8,58.79671832,0.412038226,76.37,2,30488.79694,2
Highly_Fatal_And_Damaging,19.04109589,16,89.51686418,0.230646232,80.98,4,30415.65224,3
Minor_Damage_And_Injuries,46.39269406,15,61.48587056,0.533927876,78.5,7,52249.61015,13
Significant_Damage_And_Serious_Injuries,48.17351598,10,58.1586144,0.392925352,79.56,5,36560.92675,1
Significant_Damage_And_Fatalities,54.74885845,15,73.29079307,0.292312297,82.09,6,23955.31763,12
Minor_Damage_And_Injuries,28.81278539,16,54.32999088,0.219467003,76.49,7,15261.99326,15
Highly_Fatal_And_Damaging,41.18721461,9,72.37921604,0.422135593,75.4,4,26241.66799,8
Significant_Damage_And_Serious_Injuries,48.08219178,11,77.16499544,0.355781464,77.72,5,35974.82174,9
Significant_Damage_And_Serious_Injuries,57.89954338,7,79.1704649,0.213336459,77.95,6,32880.83758,2
Highly_Fatal_And_Damaging,37.57990868,10,76.89152233,0.284378651,79.56,5,39836.85142,2
Significant_Damage_And_Serious_Injuries,22.19178082,19,66.49954421,0.387876668,82.46,6,30719.49911,32
Significant_Damage_And_Fatalities,29.5890411,13,55.51504102,0.253004688,80.06,1,26770.26254,8
Significant_Damage_And_Serious_Injuries,48.81278539,17,49.13400182,0.43187234,77.65,6,34547.38461,14
Highly_Fatal_And_Damaging,31.18721461,12,60.48313582,0.267429499,81.27,6,33789.57256,6
Highly_Fatal_And_Damaging,25.70776256,14,68.82406563,0.246874144,81.1,4,19364.54539,3
Significant_Damage_And_Fatalities,62.73972603,13,67.77575205,0.294476019,77.27,2,26203.56781,9
Minor_Damage_And_Injuries,50.91324201,10,39.88149499,0.48596538,78.03,6,32785.64591,3
Significant_Damage_And_Fatalities,62.73972603,13,72.37921604,0.423938695,86.11,2,23513.76332,27
Significant_Damage_And_Fatalities,76.39269406,9,81.67730173,0.392204111,88.57,2,40898.70672,6
Significant_Damage_And_Fatalities,25.29680365,14,45.53327256,0.521306167,78.69,2,19136.0861,20
Minor_Damage_And_Injuries,42.96803653,16,74.02005469,0.250119726,80.06,2,42329.01793,2
Significant_Damage_And_Fatalities,67.94520548,12,72.4247949,0.32332564,79.18,7,38661.07702,5
Significant_Damage_And_Serious_Injuries,33.28767123,15,64.26618049,0.414923188,81.01,4,17572.92548,7
Significant_Damage_And_Fatalities,48.85844749,17,65.08659982,0.321883159,77.47,7,27687.99385,3
Minor_Damage_And_Injuries,74.65753425,6,72.47037375,0.386794807,77.36,3,19708.06881,2
Highly_Fatal_And_Damaging,38.81278539,10,86.9644485,0.372009376,87.43,1,18897.27746,8
Significant_Damage_And_Serious_Injuries,24.15525114,18,74.02005469,0.181962495,83.94,1,31398.41154,7
Highly_Fatal_And_Damaging,41.55251142,9,52.05104831,0.460361342,79.66,3,4866.798542,9
Minor_Damage_And_Injuries,53.56164384,12,80.674567,0.219467003,78.95,2,29328.14578,7
Highly_Fatal_And_Damaging,43.28767123,15,51.5041021,0.462885683,80.23,1,37933.399,3
Significant_Damage_And_Serious_Injuries,27.39726027,17,66.90975387,0.223433826,78.7,5,19648.87739,5
Significant_Damage_And_Fatalities,52.37442922,6,50.63810392,0.479113595,87.47,6,33892.77025,13
Highly_Fatal_And_Damaging,17.39726027,16,74.06563355,0.199993509,79.94,4,17117.82572,17
Minor_Damage_And_Injuries,36.07305936,14,52.41567912,0.335226109,79.58,2,33591.98082,6
Significant_Damage_And_Serious_Injuries,45.20547945,11,60.30082042,0.380303642,85.42,6,27486.69474,4
Minor_Damage_And_Injuries,41.05022831,16,67.6390155,0.343159755,81.86,5,27190.79361,47
Minor_Damage_And_Injuries,67.30593607,8,60.07292616,0.37741868,78.29,2,43412.8879,11
Minor_Damage_And_Injuries,57.03196347,8,49.95442115,0.696567616,77.55,3,42628.38864,15
Significant_Damage_And_Serious_Injuries,29.31506849,16,68.50501367,0.388237288,82.54,6,34589.1544,19
Significant_Damage_And_Fatalities,50.0456621,16,52.78030994,0.3226044,78.83,5,37726.63413,3
Highly_Fatal_And_Damaging,38.90410959,10,66.2260711,0.547992066,80.31,4,35769.93378,3
Minor_Damage_And_Injuries,68.26484018,8,66.86417502,0.267790119,78.11,4,41982.56248,6
Minor_Damage_And_Injuries,62.46575342,10,85.27803099,0.306737108,80.05,3,31326.11146,9
Minor_Damage_And_Injuries,45.02283105,15,71.55879672,0.333423008,77.2,6,31439.46848,9
Significant_Damage_And_Serious_Injuries,22.28310502,18,61.2579763,0.529600433,78.83,1,29636.50204,6
Significant_Damage_And_Fatalities,48.63013699,17,76.75478578,0.405907681,77.78,5,39561.1948,16
Significant_Damage_And_Serious_Injuries,68.67579909,8,45.39653601,0.382106744,79.22,7,24664.52893,4
Highly_Fatal_And_Damaging,49.08675799,7,73.65542388,0.386073567,82.26,4,20795.1242,4
Significant_Damage_And_Serious_Injuries,41.64383562,13,80.99361896,0.353617743,82.19,2,39903.49673,7
Highly_Fatal_And_Damaging,13.78995434,17,70.14585232,0.198911648,77.29,4,44762.50455,12
Minor_Damage_And_Injuries,57.76255708,11,61.53144941,0.406268301,79.29,2,29386.74435,2
Highly_Fatal_And_Damaging,31.23287671,12,67.8213309,0.158882798,81.83,6,36027.6632,15
Highly_Fatal_And_Damaging,55.84474886,11,55.97082954,0.491374684,79.33,6,16378.75637,2
Significant_Damage_And_Serious_Injuries,43.60730594,12,62.03281677,0.375976199,85.42,3,38140.79811,4
Highly_Fatal_And_Damaging,52.10045662,6,76.20783956,0.28329679,79.79,4,9125.609626,8
Significant_Damage_And_Fatalities,82.23744292,7,80.62898815,0.272838803,78.44,7,44244.90346,12
Minor_Damage_And_Injuries,42.51141553,16,65.13217867,0.389679769,77.13,1,8335.480494,7
Significant_Damage_And_Serious_Injuries,47.12328767,11,67.45670009,0.374894338,86.31,6,26852.6964,4
Significant_Damage_And_Serious_Injuries,34.10958904,15,57.88514129,0.448100252,83.92,6,28930.36075,11
Highly_Fatal_And_Damaging,15.29680365,17,73.29079307,0.199993509,79.17,4,13953.6566,12
Highly_Fatal_And_Damaging,32.92237443,12,69.5077484,0.311425171,79.21,4,47572.05906,5
Significant_Damage_And_Fatalities,46.71232877,18,80.62898815,0.381746123,79.66,7,20106.73039,6
Significant_Damage_And_Serious_Injuries,44.56621005,12,72.5159526,0.422135593,82.23,3,27584.05649,7
Significant_Damage_And_Serious_Injuries,63.83561644,6,48.13126709,0.640310855,79.92,7,5142.286073,7
Significant_Damage_And_Serious_Injuries,44.74885845,12,65.63354603,0.419250631,79.65,6,38140.79811,8
Highly_Fatal_And_Damaging,22.28310502,15,72.56153145,0.467213127,86.43,3,17869.27129,9
Minor_Damage_And_Injuries,74.65753425,6,65.13217867,0.260217093,79.58,5,21714.81048,8
Significant_Damage_And_Serious_Injuries,51.00456621,10,69.09753874,0.428266138,85.97,1,39828.61979,8
Highly_Fatal_And_Damaging,31.46118721,12,80.44667274,0.303130905,81.25,1,47433.07803,6
Highly_Fatal_And_Damaging,29.08675799,20,52.55241568,0.280411828,77.4,4,35893.87681,8
Significant_Damage_And_Serious_Injuries,45.20547945,11,72.01458523,0.496423368,78.24,6,52023.46056,17
Significant_Damage_And_Serious_Injuries,15.75342466,20,82.13309025,0.434396682,87.34,4,35921.31471,7
Significant_Damage_And_Serious_Injuries,42.42009132,12,76.02552416,0.272117562,76.63,6,25045.59397,12
Significant_Damage_And_Fatalities,61.78082192,13,76.98268004,0.368403173,84.92,7,25177.57275,12
Significant_Damage_And_Serious_Injuries,31.18721461,16,71.19416591,0.438363505,81.3,2,30842.46665,9
Minor_Damage_And_Injuries,39.5890411,16,60.80218778,0.447379012,81.71,4,28304.9107,7
Significant_Damage_And_Fatalities,16.48401826,17,37.51139471,0.602806347,80.98,3,45701.74149,19
Highly_Fatal_And_Damaging,35.43378995,11,74.2935278,0.326931843,78.93,2,14348.0775,7
Highly_Fatal_And_Damaging,25.57077626,14,63.99270738,0.334504868,78.85,4,30349.95642,13
Minor_Damage_And_Injuries,72.10045662,4,56.3810392,0.271035701,80.49,1,27384.80767,10
Significant_Damage_And_Serious_Injuries,29.6347032,16,74.79489517,0.227400649,76.9,1,29971.74446,10
Highly_Fatal_And_Damaging,28.21917808,13,83.8650866,0.20143599,78.31,4,35236.63188,4
Significant_Damage_And_Serious_Injuries,29.36073059,16,61.53144941,0.533927876,79.39,3,39380.29135,17
Significant_Damage_And_Serious_Injuries,43.60730594,12,73.29079307,0.268150739,81.13,3,33701.37394,6
Significant_Damage_And_Fatalities,50.2739726,17,74.02005469,0.238579877,79.31,7,26764.99517,10
Minor_Damage_And_Injuries,46.11872146,15,59.98176846,0.412038226,79.83,2,27752.73678,3
Significant_Damage_And_Fatalities,16.11872146,17,50.13673655,0.447739632,76.79,4,35711.87741,18
Significant_Damage_And_Serious_Injuries,47.89954338,18,45.89790337,0.623001082,79.58,7,39222.40512,13
Highly_Fatal_And_Damaging,59.6803653,14,52.41567912,0.366960692,79.39,6,26137.02409,12
Significant_Damage_And_Fatalities,51.36986301,16,80.85688241,0.297000361,82.51,6,31810.9878,4
Significant_Damage_And_Serious_Injuries,23.88127854,18,73.70100273,0.370206275,80.52,6,19201.50213,10
Minor_Damage_And_Injuries,61.00456621,10,79.30720146,0.324768121,79.83,2,33976.45531,6
Significant_Damage_And_Fatalities,65.43378995,4,50.68368277,0.618313018,78.46,3,25279.72404,6
Significant_Damage_And_Serious_Injuries,41.64383562,13,64.81312671,0.321161918,81.49,6,27059.94847,13
Significant_Damage_And_Serious_Injuries,42.87671233,12,74.2023701,0.283657411,87.47,6,25080.58245,10
Significant_Damage_And_Serious_Injuries,24.38356164,18,61.21239745,0.407710783,77.75,3,38017.71186,15
Significant_Damage_And_Serious_Injuries,45.52511416,18,49.68094804,0.49930833,77.78,7,43915.75247,5
Highly_Fatal_And_Damaging,16.48401826,16,61.94165907,0.304934006,78.37,6,31365.23957,7
Highly_Fatal_And_Damaging,33.88127854,11,71.46763902,0.273560043,76.97,1,43611.81624,18
Significant_Damage_And_Serious_Injuries,54.52054795,8,57.42935278,0.721450415,78.9,3,28162.02042,3
Minor_Damage_And_Injuries,59.5890411,11,81.35824977,0.234252434,81.54,7,38680.80945,12
Significant_Damage_And_Serious_Injuries,42.87671233,12,68.91522334,0.413841327,79.42,3,23573.00673,5
Minor_Damage_And_Injuries,59.6347032,7,51.82315406,0.466131266,79.39,5,40485.8932,6
Significant_Damage_And_Fatalities,67.67123288,12,82.13309025,0.359748287,80.66,2,31968.84706,1
Significant_Damage_And_Fatalities,58.90410959,14,76.52689152,0.29627912,83.81,7,20600.58499,5
Significant_Damage_And_Serious_Injuries,28.49315068,16,54.23883318,0.315752614,86.43,4,26026.02897,25
Minor_Damage_And_Injuries,38.03652968,17,77.16499544,0.256610891,79.6,2,20623.15543,5
Highly_Fatal_And_Damaging,13.88127854,17,70.14585232,0.416365669,78.47,4,29273.78101,14
Significant_Damage_And_Fatalities,64.52054795,13,64.67639015,0.339192932,86.1,7,31856.30338,22
Minor_Damage_And_Injuries,59.543379,10,64.81312671,0.3226044,83.71,5,43296.07115,4
Significant_Damage_And_Fatalities,80.95890411,8,50.31905196,0.356863325,87.08,7,32253.3806,6
Highly_Fatal_And_Damaging,28.94977169,20,48.67821331,0.508684457,77.35,1,24135.44337,4
Significant_Damage_And_Fatalities,42.46575342,19,76.57247037,0.346405337,79.66,6,41401.72298,1
Significant_Damage_And_Serious_Injuries,36.43835616,14,58.38650866,0.488850343,84.82,3,40087.80334,8
Highly_Fatal_And_Damaging,24.10958904,14,71.05742935,0.25625027,77.16,4,37721.33109,4
Minor_Damage_And_Injuries,75.29680365,6,68.14038286,0.213336459,78.37,4,34905.79192,11
Minor_Damage_And_Injuries,27.39726027,20,57.61166819,0.452788316,76.21,2,28456.00737,17
Highly_Fatal_And_Damaging,43.28767123,9,73.47310848,0.338471691,82.8,4,21154.85773,9
Highly_Fatal_And_Damaging,19.9086758,16,74.06563355,0.428626758,84.6,3,28603.75484,3
Significant_Damage_And_Serious_Injuries,57.94520548,15,57.15587967,0.308900829,77.27,7,25223.04717,9
Significant_Damage_And_Serious_Injuries,30.95890411,16,69.78122151,0.25552903,83.48,3,24001.8531,5
Significant_Damage_And_Fatalities,25.57077626,14,56.92798541,0.523469888,75.67,4,12866.61005,3
Highly_Fatal_And_Damaging,18.17351598,16,68.50501367,0.308540209,76.18,3,26009.23275,11
Minor_Damage_And_Injuries,46.66666667,11,52.32452142,0.32332564,79.49,2,26473.2907,9
Highly_Fatal_And_Damaging,20.3196347,15,85.5515041,0.248316625,81.2,4,33695.34502,2
Significant_Damage_And_Fatalities,58.12785388,15,75.20510483,0.330898666,82.09,7,20795.1242,6
Significant_Damage_And_Serious_Injuries,87.48858447,3,55.05925251,0.508684457,78.33,7,26885.15763,4
Highly_Fatal_And_Damaging,29.7716895,13,52.32452142,0.280411828,82.43,1,29416.79155,4
Highly_Fatal_And_Damaging,18.21917808,16,65.45123063,0.365878832,77.22,4,40752.53453,14
Highly_Fatal_And_Damaging,26.16438356,14,78.76025524,0.397974035,86.57,1,18897.27746,4
Highly_Fatal_And_Damaging,61.41552511,10,49.49863263,0.522748648,81.68,2,32702.14799,12
Minor_Damage_And_Injuries,76.62100457,6,69.4165907,0.273560043,77.1,2,41493.49388,31
Significant_Damage_And_Fatalities,31.55251142,12,53.23609845,0.621197981,83.58,4,31682.67094,4
Minor_Damage_And_Injuries,65.84474886,9,82.1786691,0.20143599,86.97,2,42820.72134,6
Minor_Damage_And_Injuries,54.10958904,12,75.25068368,0.288345474,75.05,5,43907.20025,11
Significant_Damage_And_Serious_Injuries,48.31050228,10,85.87055606,0.181241255,83.55,4,32213.696,9
Minor_Damage_And_Injuries,54.10958904,12,49.31631723,0.397252795,86.42,3,10864.37815,4
Significant_Damage_And_Serious_Injuries,48.17351598,11,72.4247949,0.467213127,80.23,3,46973.56635,0
Significant_Damage_And_Serious_Injuries,38.35616438,13,92.11485871,0.179438154,78.54,5,37623.17303,3
Significant_Damage_And_Fatalities,36.11872146,11,48.26800365,0.402662099,80.44,4,42374.47086,7
Minor_Damage_And_Injuries,72.55707763,7,67.04649043,0.557368193,78.46,4,38971.58497,47
Highly_Fatal_And_Damaging,54.15525114,12,51.00273473,0.669881717,79.43,1,41729.04072,6
Highly_Fatal_And_Damaging,37.39726027,10,66.54512306,0.405907681,79.61,4,41031.63541,3
Significant_Damage_And_Fatalities,44.20091324,19,76.02552416,0.245792283,83.22,4,23048.79008,19
Highly_Fatal_And_Damaging,33.97260274,11,67.36554239,0.397252795,79.61,4,29660.01499,5
Highly_Fatal_And_Damaging,47.89954338,7,76.75478578,0.247595384,77.27,3,42688.63692,9
Significant_Damage_And_Serious_Injuries,51.14155251,10,77.52962625,0.263823296,80.65,3,19340.25511,12
Significant_Damage_And_Serious_Injuries,31.50684932,16,57.52051048,0.428626758,77.67,4,27569.72084,7
Significant_Damage_And_Fatalities,57.48858447,14,85.77939836,0.274641904,80.65,7,41502.66682,5
Minor_Damage_And_Injuries,30.91324201,16,53.55515041,0.234252434,76.95,6,21369.81308,10
Significant_Damage_And_Serious_Injuries,37.71689498,14,79.39835916,0.320440678,75.2,3,32624.49113,7
Highly_Fatal_And_Damaging,21.27853881,15,69.55332726,0.290869816,81.87,4,14993.60755,5
Significant_Damage_And_Fatalities,68.03652968,12,77.301732,0.321161918,77.86,7,24305.3909,2
Significant_Damage_And_Serious_Injuries,38.31050228,13,65.99817685,0.403383339,75.68,3,21411.02091,6
Significant_Damage_And_Serious_Injuries,36.75799087,14,79.80856882,0.275723765,81.03,3,33701.37394,2
Highly_Fatal_And_Damaging,33.19634703,12,65.58796718,0.412038226,82.02,4,29660.01499,8
Minor_Damage_And_Injuries,46.02739726,15,78.07657247,0.258774612,80.33,4,37085.87476,7
Minor_Damage_And_Injuries,56.11872146,11,57.47493163,0.381746123,75.8,6,44888.17302,6
Significant_Damage_And_Fatalities,72.00913242,10,89.97265269,0.231367472,79.71,7,35847.89587,5
Significant_Damage_And_Fatalities,16.43835616,17,45.80674567,0.631295348,78.47,1,19507.22393,2
Minor_Damage_And_Injuries,68.63013699,8,61.62260711,0.63418031,77.98,5,34887.21721,25
Significant_Damage_And_Serious_Injuries,40.86757991,13,62.9443938,0.358305806,79.48,3,32908.29368,5
Minor_Damage_And_Injuries,50.1369863,13,70.28258888,0.493899026,77.25,6,19754.58124,8
Minor_Damage_And_Injuries,46.16438356,15,75.61531449,0.333062387,79.99,2,29261.07807,22
Minor_Damage_And_Injuries,24.70319635,18,56.83682771,0.231728092,80.78,1,24858.07291,4
Significant_Damage_And_Fatalities,56.48401826,15,73.01731996,0.320801298,80.89,7,44362.5365,2
Minor_Damage_And_Injuries,51.23287671,13,58.97903373,0.438724125,82.82,2,31967.82462,15
Significant_Damage_And_Serious_Injuries,18.35616438,19,72.4247949,0.388958529,77.74,1,23004.89125,21
Significant_Damage_And_Serious_Injuries,38.35616438,13,71.28532361,0.273199423,81.53,3,32039.88511,2
Minor_Damage_And_Injuries,68.26484018,8,67.04649043,0.302770285,81.49,2,23998.30486,3
Minor_Damage_And_Injuries,44.33789954,15,68.77848678,0.32332564,78.82,7,35698.39319,7
Significant_Damage_And_Serious_Injuries,56.75799087,8,74.43026436,0.274281284,79.07,6,37541.67637,2
